,ImageId,Label
16143,16143,3.0
16144,16144,0.0
16145,16145,3.0
16146,16146,4.0
16147,16147,8.0
16148,16148,0.0
16149,16149,2.0
16150,16150,8.0
16151,16151,7.0
16152,16152,4.0
16153,16153,6.0
16154,16154,3.0
16155,16155,4.0
16156,16156,9.0
16157,16157,8.0
16158,16158,6.0
16159,16159,1.0
16160,16160,7.0
16161,16161,5.0
16162,16162,9.0
16163,16163,4.0
16164,16164,6.0
16165,16165,9.0
16166,16166,2.0
16167,16167,1.0
16168,16168,7.0
16169,16169,5.0
16170,16170,7.0
16171,16171,6.0
16172,16172,4.0
16173,16173,8.0
16174,16174,6.0
16175,16175,6.0
16176,16176,9.0
16177,16177,6.0
16178,16178,5.0
16179,16179,1.0
16180,16180,5.0
16181,16181,2.0
16182,16182,6.0
16183,16183,5.0
16184,16184,0.0
16185,16185,4.0
16186,16186,1.0
16187,16187,4.0
16188,16188,2.0
16189,16189,7.0
16190,16190,8.0
16191,16191,9.0
16192,16192,8.0
16193,16193,8.0
16194,16194,0.0
16195,16195,5.0
16196,16196,2.0
16197,16197,4.0
16198,16198,9.0
16199,16199,4.0
16200,16200,9.0
16201,16201,3.0
16202,16202,3.0
16203,16203,5.0
16204,16204,3.0
16205,16205,1.0
16206,16206,0.0
16207,16207,2.0
16208,16208,7.0
16209,16209,4.0
16210,16210,1.0
16211,16211,1.0
16212,16212,8.0
16213,16213,2.0
16214,16214,7.0
16215,16215,7.0
16216,16216,2.0
16217,16217,5.0
16218,16218,0.0
16219,16219,6.0
16220,16220,8.0
16221,16221,1.0
16222,16222,5.0
16223,16223,8.0
16224,16224,4.0
16225,16225,4.0
16226,16226,8.0
16227,16227,5.0
16228,16228,3.0
16229,16229,2.0
16230,16230,1.0
16231,16231,5.0
16232,16232,7.0
16233,16233,4.0
16234,16234,4.0
16235,16235,9.0
16236,16236,2.0
16237,16237,5.0
16238,16238,8.0
16239,16239,5.0
16240,16240,3.0
16241,16241,7.0
16242,16242,7.0
16243,16243,3.0
16244,16244,3.0
16245,16245,5.0
16246,16246,7.0
16247,16247,0.0
16248,16248,7.0
16249,16249,9.0
16250,16250,4.0
16251,16251,7.0
16252,16252,6.0
16253,16253,1.0
16254,16254,9.0
16255,16255,1.0
16256,16256,9.0
16257,16257,9.0
16258,16258,7.0
16259,16259,2.0
16260,16260,2.0
16261,16261,4.0
16262,16262,7.0
16263,16263,8.0
16264,16264,0.0
16265,16265,9.0
16266,16266,4.0
16267,16267,6.0
16268,16268,7.0
16269,16269,3.0
16270,16270,5.0
16271,16271,7.0
16272,16272,7.0
16273,16273,5.0
16274,16274,9.0
16275,16275,9.0
16276,16276,0.0
16277,16277,7.0
16278,16278,8.0
16279,16279,0.0
16280,16280,6.0
16281,16281,5.0
16282,16282,5.0
16283,16283,6.0
16284,16284,8.0
16285,16285,5.0
16286,16286,4.0
16287,16287,8.0
16288,16288,5.0
16289,16289,2.0
16290,16290,8.0
16291,16291,6.0
16292,16292,8.0
16293,16293,6.0
16294,16294,7.0
16295,16295,7.0
16296,16296,9.0
16297,16297,4.0
16298,16298,4.0
16299,16299,4.0
16300,16300,1.0
16301,16301,0.0
16302,16302,6.0
16303,16303,4.0
16304,16304,6.0
16305,16305,9.0
16306,16306,5.0
16307,16307,1.0
16308,16308,6.0
16309,16309,1.0
16310,16310,7.0
16311,16311,3.0
16312,16312,7.0
16313,16313,2.0
16314,16314,6.0
16315,16315,2.0
16316,16316,4.0
16317,16317,9.0
16318,16318,8.0
16319,16319,3.0
16320,16320,3.0
16321,16321,7.0
16322,16322,6.0
16323,16323,0.0
16324,16324,9.0
16325,16325,9.0
16326,16326,1.0
16327,16327,9.0
16328,16328,2.0
16329,16329,2.0
16330,16330,6.0
16331,16331,0.0
16332,16332,3.0
16333,16333,3.0
16334,16334,6.0
16335,16335,6.0
16336,16336,1.0
16337,16337,6.0
16338,16338,1.0
16339,16339,2.0
16340,16340,8.0
16341,16341,0.0
16342,16342,0.0
16343,16343,4.0
16344,16344,3.0
16345,16345,3.0
16346,16346,7.0
16347,16347,9.0
16348,16348,3.0
16349,16349,3.0
16350,16350,5.0
16351,16351,9.0
16352,16352,8.0
16353,16353,1.0
16354,16354,8.0
16355,16355,5.0
16356,16356,8.0
16357,16357,6.0
16358,16358,2.0
16359,16359,0.0
16360,16360,6.0
16361,16361,8.0
16362,16362,0.0
16363,16363,0.0
16364,16364,2.0
16365,16365,6.0
16366,16366,5.0
16367,16367,1.0
16368,16368,1.0
16369,16369,1.0
16370,16370,8.0
16371,16371,2.0
16372,16372,4.0
16373,16373,2.0
16374,16374,8.0
16375,16375,7.0
16376,16376,9.0
16377,16377,2.0
16378,16378,9.0
16379,16379,5.0
16380,16380,2.0
16381,16381,8.0
16382,16382,2.0
16383,16383,6.0
16384,16384,5.0
16385,16385,5.0
16386,16386,8.0
16387,16387,5.0
16388,16388,8.0
16389,16389,0.0
16390,16390,0.0
16391,16391,3.0
16392,16392,2.0
16393,16393,7.0
16394,16394,7.0
16395,16395,7.0
16396,16396,8.0
16397,16397,2.0
16398,16398,1.0
16399,16399,8.0
16400,16400,1.0
16401,16401,4.0
16402,16402,4.0
16403,16403,2.0
16404,16404,7.0
16405,16405,6.0
16406,16406,8.0
16407,16407,4.0
16408,16408,7.0
16409,16409,2.0
16410,16410,7.0
16411,16411,7.0
16412,16412,5.0
16413,16413,5.0
16414,16414,8.0
16415,16415,5.0
16416,16416,5.0
16417,16417,9.0
16418,16418,3.0
16419,16419,9.0
16420,16420,7.0
16421,16421,6.0
16422,16422,0.0
16423,16423,4.0
16424,16424,5.0
16425,16425,3.0
16426,16426,6.0
16427,16427,2.0
16428,16428,4.0
16429,16429,8.0
16430,16430,3.0
16431,16431,4.0
16432,16432,5.0
16433,16433,0.0
16434,16434,9.0
16435,16435,9.0
16436,16436,0.0
16437,16437,3.0
16438,16438,5.0
16439,16439,1.0
16440,16440,1.0
16441,16441,1.0
16442,16442,9.0
16443,16443,4.0
16444,16444,8.0
16445,16445,0.0
16446,16446,8.0
16447,16447,8.0
16448,16448,2.0
16449,16449,5.0
16450,16450,2.0
16451,16451,5.0
16452,16452,4.0
16453,16453,7.0
16454,16454,0.0
16455,16455,0.0
16456,16456,2.0
16457,16457,8.0
16458,16458,1.0
16459,16459,0.0
16460,16460,4.0
16461,16461,3.0
16462,16462,4.0
16463,16463,2.0
16464,16464,5.0
16465,16465,0.0
16466,16466,7.0
16467,16467,3.0
16468,16468,6.0
16469,16469,7.0
16470,16470,7.0
16471,16471,5.0
16472,16472,3.0
16473,16473,3.0
16474,16474,2.0
16475,16475,8.0
16476,16476,6.0
16477,16477,2.0
16478,16478,4.0
16479,16479,5.0
16480,16480,6.0
16481,16481,0.0
16482,16482,6.0
16483,16483,2.0
16484,16484,1.0
16485,16485,4.0
16486,16486,7.0
16487,16487,4.0
16488,16488,0.0
16489,16489,3.0
16490,16490,1.0
16491,16491,3.0
16492,16492,5.0
16493,16493,3.0
16494,16494,7.0
16495,16495,4.0
16496,16496,0.0
16497,16497,2.0
16498,16498,4.0
16499,16499,0.0
16500,16500,2.0
16501,16501,4.0
16502,16502,2.0
16503,16503,4.0
16504,16504,3.0
16505,16505,5.0
16506,16506,3.0
16507,16507,4.0
16508,16508,6.0
16509,16509,2.0
16510,16510,6.0
16511,16511,0.0
16512,16512,1.0
16513,16513,7.0
16514,16514,9.0
16515,16515,6.0
16516,16516,4.0
16517,16517,3.0
16518,16518,1.0
16519,16519,8.0
16520,16520,2.0
16521,16521,7.0
16522,16522,5.0
16523,16523,2.0
16524,16524,5.0
16525,16525,6.0
16526,16526,0.0
16527,16527,3.0
16528,16528,0.0
16529,16529,3.0
16530,16530,5.0
16531,16531,1.0
16532,16532,5.0
16533,16533,2.0
16534,16534,8.0
16535,16535,4.0
16536,16536,3.0
16537,16537,8.0
16538,16538,8.0
16539,16539,1.0
16540,16540,5.0
16541,16541,8.0
16542,16542,4.0
16543,16543,1.0
16544,16544,5.0
16545,16545,0.0
16546,16546,4.0
16547,16547,4.0
16548,16548,1.0
16549,16549,8.0
16550,16550,7.0
16551,16551,7.0
16552,16552,4.0
16553,16553,9.0
16554,16554,3.0
16555,16555,8.0
16556,16556,3.0
16557,16557,4.0
16558,16558,2.0
16559,16559,2.0
16560,16560,8.0
16561,16561,3.0
16562,16562,1.0
16563,16563,7.0
16564,16564,3.0
16565,16565,1.0
16566,16566,4.0
16567,16567,5.0
16568,16568,4.0
16569,16569,0.0
16570,16570,8.0
16571,16571,2.0
16572,16572,8.0
16573,16573,8.0
16574,16574,3.0
16575,16575,2.0
16576,16576,8.0
16577,16577,8.0
16578,16578,9.0
16579,16579,6.0
16580,16580,3.0
16581,16581,3.0
16582,16582,3.0
16583,16583,7.0
16584,16584,1.0
16585,16585,9.0
16586,16586,6.0
16587,16587,6.0
16588,16588,7.0
16589,16589,5.0
16590,16590,9.0
16591,16591,0.0
16592,16592,2.0
16593,16593,1.0
16594,16594,4.0
16595,16595,2.0
16596,16596,4.0
16597,16597,5.0
16598,16598,1.0
16599,16599,8.0
16600,16600,6.0
16601,16601,8.0
16602,16602,7.0
16603,16603,6.0
16604,16604,2.0
16605,16605,6.0
16606,16606,9.0
16607,16607,8.0
16608,16608,9.0
16609,16609,7.0
16610,16610,4.0
16611,16611,1.0
16612,16612,4.0
16613,16613,6.0
16614,16614,2.0
16615,16615,4.0
16616,16616,5.0
16617,16617,8.0
16618,16618,8.0
16619,16619,9.0
16620,16620,7.0
16621,16621,6.0
16622,16622,3.0
16623,16623,9.0
16624,16624,8.0
16625,16625,6.0
16626,16626,3.0
16627,16627,0.0
16628,16628,0.0
16629,16629,9.0
16630,16630,6.0
16631,16631,4.0
16632,16632,2.0
16633,16633,5.0
16634,16634,4.0
16635,16635,3.0
16636,16636,5.0
16637,16637,2.0
16638,16638,0.0
16639,16639,5.0
16640,16640,9.0
16641,16641,3.0
16642,16642,9.0
16643,16643,5.0
16644,16644,5.0
16645,16645,0.0
16646,16646,0.0
16647,16647,4.0
16648,16648,5.0
16649,16649,1.0
16650,16650,9.0
16651,16651,1.0
16652,16652,1.0
16653,16653,1.0
16654,16654,4.0
16655,16655,8.0
16656,16656,6.0
16657,16657,4.0
16658,16658,4.0
16659,16659,3.0
16660,16660,0.0
16661,16661,8.0
16662,16662,5.0
16663,16663,1.0
16664,16664,4.0
16665,16665,2.0
16666,16666,4.0
16667,16667,0.0
16668,16668,1.0
16669,16669,0.0
16670,16670,3.0
16671,16671,9.0
16672,16672,0.0
16673,16673,8.0
16674,16674,8.0
16675,16675,7.0
16676,16676,0.0
16677,16677,8.0
16678,16678,8.0
16679,16679,8.0
16680,16680,6.0
16681,16681,8.0
16682,16682,5.0
16683,16683,6.0
16684,16684,6.0
16685,16685,5.0
16686,16686,9.0
16687,16687,4.0
16688,16688,6.0
16689,16689,4.0
16690,16690,2.0
16691,16691,1.0
16692,16692,5.0
16693,16693,5.0
16694,16694,2.0
16695,16695,7.0
16696,16696,0.0
16697,16697,1.0
16698,16698,0.0
16699,16699,0.0
16700,16700,9.0
16701,16701,3.0
16702,16702,2.0
16703,16703,1.0
16704,16704,6.0
16705,16705,5.0
16706,16706,7.0
16707,16707,7.0
16708,16708,5.0
16709,16709,5.0
16710,16710,2.0
16711,16711,8.0
16712,16712,3.0
16713,16713,3.0
16714,16714,2.0
16715,16715,5.0
16716,16716,8.0
16717,16717,3.0
16718,16718,3.0
16719,16719,9.0
16720,16720,9.0
16721,16721,6.0
16722,16722,4.0
16723,16723,6.0
16724,16724,2.0
16725,16725,0.0
16726,16726,4.0
16727,16727,3.0
16728,16728,6.0
16729,16729,7.0
16730,16730,5.0
16731,16731,3.0
16732,16732,2.0
16733,16733,7.0
16734,16734,7.0
16735,16735,5.0
16736,16736,6.0
16737,16737,2.0
16738,16738,3.0
16739,16739,3.0
16740,16740,6.0
16741,16741,4.0
16742,16742,6.0
16743,16743,1.0
16744,16744,3.0
16745,16745,1.0
16746,16746,7.0
16747,16747,8.0
16748,16748,2.0
16749,16749,6.0
16750,16750,6.0
16751,16751,4.0
16752,16752,4.0
16753,16753,8.0
16754,16754,6.0
16755,16755,7.0
16756,16756,5.0
16757,16757,8.0
16758,16758,5.0
16759,16759,2.0
16760,16760,8.0
16761,16761,9.0
16762,16762,8.0
16763,16763,9.0
16764,16764,9.0
16765,16765,2.0
16766,16766,9.0
16767,16767,3.0
16768,16768,2.0
16769,16769,4.0
16770,16770,0.0
16771,16771,6.0
16772,16772,6.0
16773,16773,2.0
16774,16774,4.0
16775,16775,7.0
16776,16776,8.0
16777,16777,1.0
16778,16778,3.0
16779,16779,8.0
16780,16780,1.0
16781,16781,2.0
16782,16782,7.0
16783,16783,1.0
16784,16784,8.0
16785,16785,7.0
16786,16786,9.0
16787,16787,9.0
16788,16788,4.0
16789,16789,9.0
16790,16790,4.0
16791,16791,3.0
16792,16792,7.0
16793,16793,1.0
16794,16794,2.0
16795,16795,6.0
16796,16796,8.0
16797,16797,5.0
16798,16798,1.0
16799,16799,2.0
16800,16800,1.0
16801,16801,1.0
16802,16802,0.0
16803,16803,1.0
16804,16804,6.0
16805,16805,5.0
16806,16806,2.0
16807,16807,6.0
16808,16808,2.0
16809,16809,2.0
16810,16810,3.0
16811,16811,6.0
16812,16812,9.0
16813,16813,7.0
16814,16814,4.0
16815,16815,9.0
16816,16816,0.0
16817,16817,1.0
16818,16818,1.0
16819,16819,1.0
16820,16820,1.0
16821,16821,3.0
16822,16822,5.0
16823,16823,1.0
16824,16824,1.0
16825,16825,2.0
16826,16826,3.0
16827,16827,1.0
16828,16828,2.0
16829,16829,6.0
16830,16830,1.0
16831,16831,4.0
16832,16832,0.0
16833,16833,8.0
16834,16834,0.0
16835,16835,2.0
16836,16836,1.0
16837,16837,4.0
16838,16838,4.0
16839,16839,5.0
16840,16840,7.0
16841,16841,0.0
16842,16842,8.0
16843,16843,7.0
16844,16844,8.0
16845,16845,1.0
16846,16846,3.0
16847,16847,7.0
16848,16848,2.0
16849,16849,2.0
16850,16850,2.0
16851,16851,4.0
16852,16852,2.0
16853,16853,9.0
16854,16854,2.0
16855,16855,9.0
16856,16856,1.0
16857,16857,8.0
16858,16858,2.0
16859,16859,2.0
16860,16860,5.0
16861,16861,9.0
16862,16862,4.0
16863,16863,3.0
16864,16864,7.0
16865,16865,1.0
16866,16866,0.0
16867,16867,4.0
16868,16868,4.0
16869,16869,2.0
16870,16870,9.0
16871,16871,2.0
16872,16872,0.0
16873,16873,0.0
16874,16874,5.0
16875,16875,0.0
16876,16876,1.0
16877,16877,6.0
16878,16878,0.0
16879,16879,3.0
16880,16880,7.0
16881,16881,5.0
16882,16882,0.0
16883,16883,7.0
16884,16884,4.0
16885,16885,9.0
16886,16886,9.0
16887,16887,3.0
16888,16888,6.0
16889,16889,2.0
16890,16890,4.0
16891,16891,1.0
16892,16892,3.0
16893,16893,2.0
16894,16894,3.0
16895,16895,0.0
16896,16896,0.0
16897,16897,6.0
16898,16898,5.0
16899,16899,8.0
16900,16900,7.0
16901,16901,0.0
16902,16902,6.0
16903,16903,2.0
16904,16904,0.0
16905,16905,9.0
16906,16906,9.0
16907,16907,1.0
16908,16908,5.0
16909,16909,3.0
16910,16910,5.0
16911,16911,8.0
16912,16912,9.0
16913,16913,4.0
16914,16914,7.0
16915,16915,1.0
16916,16916,5.0
16917,16917,0.0
16918,16918,1.0
16919,16919,0.0
16920,16920,0.0
16921,16921,6.0
16922,16922,4.0
16923,16923,7.0
16924,16924,7.0
16925,16925,4.0
16926,16926,9.0
16927,16927,3.0
16928,16928,8.0
16929,16929,8.0
16930,16930,9.0
16931,16931,6.0
16932,16932,7.0
16933,16933,0.0
16934,16934,0.0
16935,16935,3.0
16936,16936,3.0
16937,16937,8.0
16938,16938,7.0
16939,16939,7.0
16940,16940,4.0
16941,16941,2.0
16942,16942,1.0
16943,16943,5.0
16944,16944,7.0
16945,16945,1.0
16946,16946,7.0
16947,16947,8.0
16948,16948,2.0
16949,16949,8.0
16950,16950,0.0
16951,16951,8.0
16952,16952,3.0
16953,16953,1.0
16954,16954,0.0
16955,16955,1.0
16956,16956,5.0
16957,16957,5.0
16958,16958,6.0
16959,16959,6.0
16960,16960,6.0
16961,16961,6.0
16962,16962,1.0
16963,16963,0.0
16964,16964,8.0
16965,16965,3.0
16966,16966,7.0
16967,16967,0.0
16968,16968,5.0
16969,16969,9.0
16970,16970,6.0
16971,16971,0.0
16972,16972,2.0
16973,16973,2.0
16974,16974,5.0
16975,16975,6.0
16976,16976,1.0
16977,16977,7.0
16978,16978,5.0
16979,16979,1.0
16980,16980,7.0
16981,16981,8.0
16982,16982,1.0
16983,16983,0.0
16984,16984,4.0
16985,16985,4.0
16986,16986,3.0
16987,16987,0.0
16988,16988,2.0
16989,16989,1.0
16990,16990,3.0
16991,16991,8.0
16992,16992,3.0
16993,16993,5.0
16994,16994,7.0
16995,16995,2.0
16996,16996,8.0
16997,16997,2.0
16998,16998,9.0
16999,16999,0.0
17000,17000,8.0
17001,17001,4.0
17002,17002,5.0
17003,17003,6.0
17004,17004,7.0
17005,17005,3.0
17006,17006,8.0
17007,17007,5.0
17008,17008,2.0
17009,17009,3.0
17010,17010,3.0
17011,17011,8.0
17012,17012,8.0
17013,17013,4.0
17014,17014,4.0
17015,17015,8.0
17016,17016,8.0
17017,17017,3.0
17018,17018,9.0
17019,17019,6.0
17020,17020,1.0
17021,17021,1.0
17022,17022,6.0
17023,17023,6.0
17024,17024,4.0
17025,17025,4.0
17026,17026,5.0
17027,17027,3.0
17028,17028,2.0
17029,17029,4.0
17030,17030,2.0
17031,17031,5.0
17032,17032,9.0
17033,17033,6.0
17034,17034,8.0
17035,17035,8.0
17036,17036,5.0
17037,17037,9.0
17038,17038,5.0
17039,17039,3.0
17040,17040,0.0
17041,17041,9.0
17042,17042,2.0
17043,17043,6.0
17044,17044,3.0
17045,17045,9.0
17046,17046,3.0
17047,17047,9.0
17048,17048,6.0
17049,17049,8.0
17050,17050,9.0
17051,17051,8.0
17052,17052,3.0
17053,17053,7.0
17054,17054,2.0
17055,17055,7.0
17056,17056,7.0
17057,17057,7.0
17058,17058,4.0
17059,17059,6.0
17060,17060,7.0
17061,17061,4.0
17062,17062,6.0
17063,17063,1.0
17064,17064,8.0
17065,17065,7.0
17066,17066,8.0
17067,17067,5.0
17068,17068,8.0
17069,17069,1.0
17070,17070,2.0
17071,17071,9.0
17072,17072,3.0
17073,17073,1.0
17074,17074,8.0
17075,17075,5.0
17076,17076,1.0
17077,17077,5.0
17078,17078,1.0
17079,17079,1.0
17080,17080,8.0
17081,17081,5.0
17082,17082,8.0
17083,17083,2.0
17084,17084,2.0
17085,17085,9.0
17086,17086,2.0
17087,17087,7.0
17088,17088,5.0
17089,17089,3.0
17090,17090,6.0
17091,17091,8.0
17092,17092,8.0
17093,17093,4.0
17094,17094,6.0
17095,17095,6.0
17096,17096,1.0
17097,17097,9.0
17098,17098,9.0
17099,17099,0.0
17100,17100,0.0
17101,17101,2.0
17102,17102,3.0
17103,17103,4.0
17104,17104,7.0
17105,17105,5.0
17106,17106,5.0
17107,17107,6.0
17108,17108,9.0
17109,17109,9.0
17110,17110,2.0
17111,17111,3.0
17112,17112,9.0
17113,17113,7.0
17114,17114,3.0
17115,17115,5.0
17116,17116,6.0
17117,17117,0.0
17118,17118,0.0
17119,17119,0.0
17120,17120,7.0
17121,17121,8.0
17122,17122,2.0
17123,17123,3.0
17124,17124,6.0
17125,17125,6.0
17126,17126,6.0
17127,17127,0.0
17128,17128,7.0
17129,17129,7.0
17130,17130,3.0
17131,17131,8.0
17132,17132,1.0
17133,17133,9.0
17134,17134,6.0
17135,17135,7.0
17136,17136,9.0
17137,17137,5.0
17138,17138,7.0
17139,17139,0.0
17140,17140,1.0
17141,17141,6.0
17142,17142,4.0
17143,17143,2.0
17144,17144,4.0
17145,17145,8.0
17146,17146,5.0
17147,17147,3.0
17148,17148,8.0
17149,17149,5.0
17150,17150,8.0
17151,17151,2.0
17152,17152,8.0
17153,17153,3.0
17154,17154,2.0
17155,17155,4.0
17156,17156,7.0
17157,17157,4.0
17158,17158,2.0
17159,17159,6.0
17160,17160,2.0
17161,17161,7.0
17162,17162,5.0
17163,17163,2.0
17164,17164,0.0
17165,17165,3.0
17166,17166,4.0
17167,17167,5.0
17168,17168,2.0
17169,17169,8.0
17170,17170,9.0
17171,17171,1.0
17172,17172,4.0
17173,17173,8.0
17174,17174,8.0
17175,17175,8.0
17176,17176,1.0
17177,17177,5.0
17178,17178,2.0
17179,17179,6.0
17180,17180,7.0
17181,17181,7.0
17182,17182,4.0
17183,17183,6.0
17184,17184,5.0
17185,17185,4.0
17186,17186,6.0
17187,17187,0.0
17188,17188,0.0
17189,17189,7.0
17190,17190,9.0
17191,17191,5.0
17192,17192,8.0
17193,17193,3.0
17194,17194,6.0
17195,17195,3.0
17196,17196,8.0
17197,17197,8.0
17198,17198,3.0
17199,17199,6.0
17200,17200,1.0
17201,17201,7.0
17202,17202,9.0
17203,17203,9.0
17204,17204,1.0
17205,17205,8.0
17206,17206,8.0
17207,17207,1.0
17208,17208,4.0
17209,17209,1.0
17210,17210,9.0
17211,17211,5.0
17212,17212,9.0
17213,17213,1.0
17214,17214,9.0
17215,17215,8.0
17216,17216,2.0
17217,17217,6.0
17218,17218,4.0
17219,17219,8.0
17220,17220,5.0
17221,17221,1.0
17222,17222,7.0
17223,17223,9.0
17224,17224,8.0
17225,17225,1.0
17226,17226,6.0
17227,17227,8.0
17228,17228,5.0
17229,17229,6.0
17230,17230,1.0
17231,17231,1.0
17232,17232,2.0
17233,17233,1.0
17234,17234,8.0
17235,17235,7.0
17236,17236,0.0
17237,17237,7.0
17238,17238,9.0
17239,17239,4.0
17240,17240,4.0
17241,17241,2.0
17242,17242,6.0
17243,17243,3.0
17244,17244,1.0
17245,17245,9.0
17246,17246,3.0
17247,17247,6.0
17248,17248,5.0
17249,17249,5.0
17250,17250,5.0
17251,17251,7.0
17252,17252,6.0
17253,17253,5.0
17254,17254,0.0
17255,17255,7.0
17256,17256,8.0
17257,17257,3.0
17258,17258,5.0
17259,17259,4.0
17260,17260,3.0
17261,17261,4.0
17262,17262,3.0
17263,17263,7.0
17264,17264,5.0
17265,17265,6.0
17266,17266,2.0
17267,17267,6.0
17268,17268,0.0
17269,17269,3.0
17270,17270,4.0
17271,17271,1.0
17272,17272,1.0
17273,17273,1.0
17274,17274,2.0
17275,17275,2.0
17276,17276,3.0
17277,17277,9.0
17278,17278,8.0
17279,17279,8.0
17280,17280,9.0
17281,17281,4.0
17282,17282,9.0
17283,17283,5.0
17284,17284,5.0
17285,17285,5.0
17286,17286,2.0
17287,17287,0.0
17288,17288,7.0
17289,17289,7.0
17290,17290,4.0
17291,17291,7.0
17292,17292,5.0
17293,17293,3.0
17294,17294,3.0
17295,17295,3.0
17296,17296,5.0
17297,17297,1.0
17298,17298,9.0
17299,17299,5.0
17300,17300,6.0
17301,17301,9.0
17302,17302,6.0
17303,17303,5.0
17304,17304,1.0
17305,17305,4.0
17306,17306,8.0
17307,17307,2.0
17308,17308,8.0
17309,17309,4.0
17310,17310,6.0
17311,17311,6.0
17312,17312,8.0
17313,17313,3.0
17314,17314,3.0
17315,17315,4.0
17316,17316,2.0
17317,17317,2.0
17318,17318,8.0
17319,17319,0.0
17320,17320,1.0
17321,17321,8.0
17322,17322,0.0
17323,17323,7.0
17324,17324,1.0
17325,17325,9.0
17326,17326,3.0
17327,17327,7.0
17328,17328,1.0
17329,17329,0.0
17330,17330,4.0
17331,17331,3.0
17332,17332,6.0
17333,17333,7.0
17334,17334,8.0
17335,17335,3.0
17336,17336,2.0
17337,17337,7.0
17338,17338,7.0
17339,17339,6.0
17340,17340,5.0
17341,17341,4.0
17342,17342,7.0
17343,17343,6.0
17344,17344,3.0
17345,17345,1.0
17346,17346,6.0
17347,17347,1.0
17348,17348,1.0
17349,17349,2.0
17350,17350,4.0
17351,17351,6.0
17352,17352,1.0
17353,17353,3.0
17354,17354,1.0
17355,17355,8.0
17356,17356,1.0
17357,17357,9.0
17358,17358,4.0
17359,17359,3.0
17360,17360,4.0
17361,17361,3.0
17362,17362,5.0
17363,17363,4.0
17364,17364,3.0
17365,17365,7.0
17366,17366,9.0
17367,17367,9.0
17368,17368,8.0
17369,17369,0.0
17370,17370,8.0
17371,17371,2.0
17372,17372,5.0
17373,17373,8.0
17374,17374,9.0
17375,17375,0.0
17376,17376,7.0
17377,17377,1.0
17378,17378,7.0
17379,17379,4.0
17380,17380,3.0
17381,17381,6.0
17382,17382,8.0
17383,17383,5.0
17384,17384,3.0
17385,17385,4.0
17386,17386,2.0
17387,17387,7.0
17388,17388,4.0
17389,17389,0.0
17390,17390,8.0
17391,17391,9.0
17392,17392,3.0
17393,17393,7.0
17394,17394,7.0
17395,17395,5.0
17396,17396,0.0
17397,17397,2.0
17398,17398,5.0
17399,17399,2.0
17400,17400,2.0
17401,17401,8.0
17402,17402,2.0
17403,17403,0.0
17404,17404,5.0
17405,17405,4.0
17406,17406,8.0
17407,17407,3.0
17408,17408,2.0
17409,17409,4.0
17410,17410,3.0
17411,17411,0.0
17412,17412,1.0
17413,17413,2.0
17414,17414,1.0
17415,17415,1.0
17416,17416,8.0
17417,17417,1.0
17418,17418,2.0
17419,17419,4.0
17420,17420,7.0
17421,17421,3.0
17422,17422,6.0
17423,17423,2.0
17424,17424,4.0
17425,17425,9.0
17426,17426,3.0
17427,17427,7.0
17428,17428,3.0
17429,17429,6.0
17430,17430,1.0
17431,17431,5.0
17432,17432,2.0
17433,17433,5.0
17434,17434,8.0
17435,17435,5.0
17436,17436,6.0
17437,17437,8.0
17438,17438,2.0
17439,17439,2.0
17440,17440,2.0
17441,17441,1.0
17442,17442,5.0
17443,17443,6.0
17444,17444,3.0
17445,17445,9.0
17446,17446,1.0
17447,17447,7.0
17448,17448,8.0
17449,17449,0.0
17450,17450,6.0
17451,17451,7.0
17452,17452,4.0
17453,17453,6.0
17454,17454,0.0
17455,17455,3.0
17456,17456,8.0
17457,17457,6.0
17458,17458,1.0
17459,17459,6.0
17460,17460,4.0
17461,17461,7.0
17462,17462,6.0
17463,17463,7.0
17464,17464,3.0
17465,17465,4.0
17466,17466,3.0
17467,17467,7.0
17468,17468,4.0
17469,17469,4.0
17470,17470,6.0
17471,17471,6.0
17472,17472,9.0
17473,17473,3.0
17474,17474,7.0
17475,17475,9.0
17476,17476,9.0
17477,17477,8.0
17478,17478,3.0
17479,17479,5.0
17480,17480,4.0
17481,17481,5.0
17482,17482,4.0
17483,17483,0.0
17484,17484,0.0
17485,17485,9.0
17486,17486,7.0
17487,17487,7.0
17488,17488,5.0
17489,17489,7.0
17490,17490,4.0
17491,17491,5.0
17492,17492,4.0
17493,17493,7.0
17494,17494,9.0
17495,17495,7.0
17496,17496,1.0
17497,17497,8.0
17498,17498,9.0
17499,17499,9.0
17500,17500,5.0
17501,17501,7.0
17502,17502,1.0
17503,17503,2.0
17504,17504,0.0
17505,17505,6.0
17506,17506,9.0
17507,17507,6.0
17508,17508,5.0
17509,17509,9.0
17510,17510,0.0
17511,17511,4.0
17512,17512,8.0
17513,17513,0.0
17514,17514,5.0
17515,17515,9.0
17516,17516,3.0
17517,17517,3.0
17518,17518,8.0
17519,17519,7.0
17520,17520,0.0
17521,17521,7.0
17522,17522,2.0
17523,17523,5.0
17524,17524,4.0
17525,17525,3.0
17526,17526,5.0
17527,17527,7.0
17528,17528,0.0
17529,17529,3.0
17530,17530,4.0
17531,17531,8.0
17532,17532,1.0
17533,17533,0.0
17534,17534,0.0
17535,17535,9.0
17536,17536,9.0
17537,17537,6.0
17538,17538,4.0
17539,17539,4.0
17540,17540,5.0
17541,17541,1.0
